,image_name,noise_level,Y_H,consensus,expert1,expert2,expert3,model_p0,model_p1,model_p2,model_pred_int
2027,n04467665_25130,125,"[2, 0, 2]",2,2,0,2,0.0010691017031421288,0.00020121992876834824,0.9987296783680897,2
2028,n02690373_5374,125,"[2, 0, 2]",2,2,0,2,2.427870029210283e-07,9.726863098633916e-06,0.9999900303498984,2
2029,n02708093_7069,125,"[0, 0, 0]",0,0,0,0,0.9999943213897323,4.1148426330027e-06,1.5637676345307912e-06,0
2030,n02504013_6857,125,"[1, 1, 1]",1,1,1,1,0.0055418952669970874,0.9923548034114154,0.002103301321587635,1
2031,n02690373_9659,125,"[2, 2, 2]",2,2,2,2,0.0005376965355159403,0.010970751247739025,0.988491552216745,2
2032,n04111531_9613,110,"[0, 0, 0]",0,0,0,0,0.9981324606896298,0.0001219857569038339,0.0017455535534661947,0
2033,n03041632_4806,110,"[0, 0, 0]",0,0,0,0,0.9560217253140562,0.019313807849233273,0.0246644668367105,0
2034,n02690373_2217,125,"[2, 2, 2]",2,2,2,2,0.0004712541064852522,0.024228363525245114,0.9753003823682695,2
2035,n02123159_6483,110,"[1, 1, 1]",1,1,1,1,8.56967264142392e-05,0.9998864812991224,2.7821974463388254e-05,1
2036,n02089867_5477,110,"[1, 1, 1]",1,1,1,1,9.245011296933775e-05,0.999864043592217,4.3506294813591765e-05,1
2037,n03100240_3928,110,"[2, 2, 2]",2,2,2,2,2.1169177772954276e-05,2.604681782174936e-05,0.9999527840044053,2
2038,n02690373_2408,110,"[2, 2, 2]",2,2,2,2,1.0484729373712196e-06,6.375607046930498e-07,0.9999983139663582,2
2039,n02133161_10324,125,"[1, 1, 1]",1,1,1,1,0.0003225353945856426,0.9994295212541643,0.00024794335125005696,1
2040,n04099969_17056,110,"[0, 0, 2]",0,0,0,2,0.6275345751382154,0.3185595443218247,0.05390588053996004,0
2041,n03792782_8658,110,"[1, 1, 1]",1,1,1,1,0.2715440052683379,0.3036118302220405,0.4248441645096215,2
2042,n04111531_23830,125,"[0, 0, 0]",0,0,0,0,0.9999999975408251,3.1288436845675967e-10,2.1462904909978817e-09,0
2043,n02504458_6898,125,"[2, 1, 1]",1,2,1,1,0.00027881741577321956,0.99934139446768,0.00037978811654669617,1
2044,n02123597_12232,110,"[1, 1, 1]",1,1,1,1,0.00027333313489859583,0.9997250536984267,1.6131666747166107e-06,1
2045,n04285008_11965,125,"[2, 2, 2]",2,2,2,2,3.676529533199344e-07,1.0953312382260978e-06,0.9999985370158083,2
2046,n04548280_1947,110,"[0, 0, 0]",0,0,0,0,0.9992436003336015,0.0005192833502623583,0.0002371163161361316,0
2047,n02134418_573,125,"[2, 1, 1]",1,2,1,1,0.004750067582625166,0.9786510608429277,0.016598871574447095,1
2048,n02123045_9305,125,"[1, 1, 1]",1,1,1,1,0.002789834540071963,0.9970802763895183,0.0001298890704095273,1
2049,n04099969_23293,125,"[0, 0, 2]",0,0,0,2,0.9916739808729415,0.0063809283226167355,0.0019450908044416338,0
2050,n03417042_9693,110,"[2, 2, 2]",2,2,2,2,1.84589574633835e-05,1.7945753964002558e-05,0.9999635952885726,2
2051,n01796340_5058,110,"[2, 1, 1]",1,2,1,1,0.00035939279896943113,0.9989766450542421,0.0006639621467885619,1
2052,n02791124_4595,125,"[0, 0, 2]",0,0,0,2,0.8913119277706247,0.034963016469572734,0.07372505575980244,0
2053,n04612504_10725,110,"[2, 0, 2]",2,2,0,2,7.792196743293041e-06,0.0012515350526847348,0.998740672750572,2
2054,n02133161_2756,125,"[2, 1, 1]",1,2,1,1,7.220114840475614e-05,0.9998804850400497,4.731381154552126e-05,1
2055,n02124075_7520,110,"[1, 1, 1]",1,1,1,1,7.032073549193461e-05,0.9999286546800111,1.0245844969032782e-06,1
2056,n02690373_13317,125,"[2, 2, 2]",2,2,2,2,0.025701888291754658,0.015707987399346087,0.9585901243088991,2
2057,n02504013_6081,125,"[2, 1, 1]",1,2,1,1,0.024732658891055484,0.9646981765504848,0.01056916455845979,1
2058,n02504458_4207,110,"[1, 1, 1]",1,1,1,1,2.9336074104182092e-05,0.9999016708093844,6.899311651143269e-05,1
2059,n02504458_7867,110,"[2, 1, 1]",1,2,1,1,0.00044524419337496103,0.9995335629491011,2.1192857523906135e-05,1
2060,n04505470_10786,125,"[0, 0, 2]",0,0,0,2,0.9033182339111264,0.040943782816480104,0.05573798327239345,0
2061,n02708093_7032,125,"[0, 0, 0]",0,0,0,0,0.9995065513145877,7.511117859070403e-05,0.00041833750682146253,0
2062,n04505470_5561,125,"[0, 0, 0]",0,0,0,0,0.979694459675945,0.01194701529965136,0.008358525024403636,0
2063,n03983396_10362,110,"[0, 0, 0]",0,0,0,0,0.9592581149401568,0.021866289937910007,0.018875595121933215,0
2064,n02814533_45714,110,"[2, 2, 2]",2,2,2,2,7.339418253824579e-07,1.7412323710864219e-06,0.9999975248258034,2
2065,n03196217_7918,110,"[0, 0, 0]",0,0,0,0,0.9997072303619545,0.0001457878810067629,0.00014698175703842798,0
2066,n02708093_1675,110,"[0, 0, 0]",0,0,0,0,0.9848705881950743,0.0033791278735657267,0.01175028393136022,0
2067,n03792782_18947,125,"[2, 0, 2]",2,2,0,2,0.0004592458329526962,0.0018072847751497425,0.9977334693918976,2
2068,n02109047_26931,125,"[2, 1, 1]",1,2,1,1,0.10449171072795417,0.8134177740742522,0.0820905151977935,1
2069,n03344393_6849,110,"[2, 2, 2]",2,2,2,2,0.01391080571788344,0.04903835187115914,0.9370508424109575,2
2070,n02133161_2399,125,"[0, 1, 1]",1,0,1,1,0.006415143368719958,0.9855881221592935,0.007996734471986585,1
2071,n02690373_3539,125,"[2, 1, 2]",2,2,1,2,0.0004962470246937325,0.0026557423065068936,0.9968480106687991,2
2072,n02690373_3709,125,"[2, 2, 2]",2,2,2,2,1.2296313161036813e-05,6.892141171317785e-05,0.9999187822751259,2
2073,n02504458_7966,110,"[1, 1, 1]",1,1,1,1,9.127883781434875e-07,0.9999982719231779,8.152884438978372e-07,1
2074,n03376595_19102,125,"[0, 0, 2]",0,0,0,2,0.9880513788188877,0.0031993352361147152,0.008749285944997751,0
2075,n03662601_22726,110,"[2, 2, 2]",2,2,2,2,0.08312980434397359,0.008238432207217837,0.9086317634488085,2
2076,n04560804_13665,125,"[0, 0, 0]",0,0,0,0,0.9999307977697824,6.66649003507094e-05,2.537329866907245e-06,0
2077,n03792782_24722,110,"[2, 2, 2]",2,2,2,2,4.402719676300301e-05,0.0002720105341298832,0.999683962269107,2
2078,n02835271_7311,110,"[2, 2, 2]",2,2,2,2,0.009443300383256475,0.0032577611018272585,0.9872989385149163,2
2079,n04111531_21963,125,"[0, 0, 0]",0,0,0,0,0.5741033703353905,0.04847313722323268,0.3774234924413767,0
2080,n04111531_13391,110,"[0, 0, 0]",0,0,0,0,0.8380895093506523,0.015025812370640493,0.14688467827870733,0
2081,n02123597_334,110,"[0, 1, 1]",1,0,1,1,0.00027358028590437097,0.9997026549219648,2.376479213112469e-05,1
2082,n02123394_2461,110,"[1, 1, 1]",1,1,1,1,2.7088001980601005e-05,0.9999719768684611,9.3512955833667e-07,1
2083,n04111531_3671,125,"[0, 0, 0]",0,0,0,0,0.9803751197335162,0.00694821467485997,0.012676665591623707,0
2084,n03937543_828,125,"[0, 0, 2]",0,0,0,2,0.6231459044790161,0.27068613208239733,0.10616796343858662,0
2085,n04548280_1440,110,"[0, 0, 0]",0,0,0,0,0.9999962998802111,2.286913827137121e-06,1.413205961686381e-06,0
2086,n03041632_44133,110,"[0, 0, 0]",0,0,0,0,0.9999999623999404,2.448715657748155e-08,1.3112903228501203e-08,0
2087,n04111531_9939,125,"[1, 1, 1]",1,1,1,1,0.4767286766167049,0.220278258587705,0.30299306479559,0
2088,n03100240_441,110,"[2, 2, 2]",2,2,2,2,0.00019647498438720944,6.862011275260394e-05,0.9997349049028603,2
2089,n03417042_28519,125,"[2, 2, 2]",2,2,2,2,4.4129780299053705e-08,2.3150895100228055e-08,0.9999999327193246,2
2090,n02104365_2334,110,"[1, 1, 1]",1,1,1,1,0.003735833961618534,0.9951604192526834,0.001103746785698095,1
2091,n02690373_2498,125,"[2, 2, 2]",2,2,2,2,0.0007825920451913507,0.0009996644589066145,0.998217743495902,2
2092,n03792782_3385,110,"[2, 0, 2]",2,2,0,2,0.35183938459050923,0.4048325739127816,0.24332804149670917,1
2093,n04557648_9043,125,"[0, 0, 2]",0,0,0,2,0.013744066924872666,0.08602567350731646,0.900230259567811,2
2094,n03983396_2288,110,"[0, 0, 2]",0,0,0,2,0.2795022575825795,0.02568313904774698,0.6948146033696735,2
2095,n02013706_6035,110,"[1, 1, 1]",1,1,1,1,1.1994652639931607e-06,0.9999971952609249,1.6052738113530601e-06,1
2096,n02814533_29367,125,"[2, 0, 2]",2,2,0,2,0.002250574455171356,0.05625069510561131,0.9414987304392174,2
2097,n03417042_1853,125,"[2, 1, 2]",2,2,1,2,0.015392882540913335,0.9663371432223686,0.018269974236717907,1
2098,n04591713_906,110,"[0, 0, 0]",0,0,0,0,0.9541384769162231,0.02215690727503344,0.023704615808743446,0
2099,n02102480_12073,125,"[2, 1, 1]",1,2,1,1,0.003658427289278768,0.9954347651560934,0.0009068075546279042,1
2100,n02823428_10946,110,"[0, 0, 2]",0,0,0,2,0.9991309367119892,0.0002816018723889582,0.0005874614156217901,0
2101,n03041632_17338,125,"[0, 0, 0]",0,0,0,0,0.999042143962262,0.0003083172817367769,0.0006495387560011425,0
2102,n03196217_2628,125,"[0, 0, 2]",0,0,0,2,0.8230862539923781,0.15532134620284757,0.021592399804774273,0
2103,n03796401_3376,125,"[2, 0, 2]",2,2,0,2,0.010854244637104502,0.011853705593971078,0.9772920497689243,2
2104,n03792782_11306,110,"[2, 2, 2]",2,2,2,2,3.317350607769319e-07,1.0109470581815888e-08,0.9999996581554688,2
2105,n02690373_6491,125,"[2, 2, 2]",2,2,2,2,2.2428348723762283e-09,1.5644323088934365e-08,0.9999999821128419,2
2106,n02504013_19694,110,"[1, 1, 1]",1,1,1,1,0.0001253051374235238,0.9997741298538276,0.00010056500874887677,1
2107,n02099712_4066,125,"[1, 1, 1]",1,1,1,1,0.0005038197196833061,0.9994386922893703,5.748799094657319e-05,1
2108,n02690373_1837,125,"[2, 1, 2]",2,2,1,2,0.29046792275431943,0.42804130238303245,0.2814907748626481,1
2109,n02123159_7390,110,"[1, 1, 1]",1,1,1,1,4.839018948931141e-05,0.9999398520242107,1.1757786300150695e-05,1
2110,n02690373_3090,110,"[2, 2, 2]",2,2,2,2,6.122293074834159e-05,0.0001334958731570745,0.9998052811960945,2
2111,n03041632_12949,125,"[0, 0, 2]",0,0,0,2,0.009511145430557935,0.925386089705156,0.0651027648642862,1
2112,n03041632_11327,125,"[0, 0, 2]",0,0,0,2,0.9139107931302669,0.0328605184378427,0.05322868843189033,0
2113,n01795545_1515,110,"[1, 1, 1]",1,1,1,1,3.6293375241792985e-07,0.9999995810826414,5.5983606213197306e-08,1
2114,n02009229_2294,125,"[1, 1, 1]",1,1,1,1,4.215126044096921e-08,0.9999998739957294,8.385300992192005e-08,1
2115,n02123394_6698,125,"[1, 1, 1]",1,1,1,1,8.122444609901145e-06,0.9999879169091118,3.960646278250021e-06,1
2116,n02690373_6492,125,"[2, 2, 2]",2,2,2,2,0.0010325540703280901,0.0030081895463626687,0.995959256383309,2
2117,n03792782_9635,110,"[2, 2, 2]",2,2,2,2,1.0100179381726754e-06,4.6830519928241195e-07,0.9999985216768627,2
2118,n02690373_6697,125,"[2, 0, 2]",2,2,0,2,0.006062422753867525,0.04544427357108648,0.9484933036750461,2
2119,n03196217_7414,110,"[0, 0, 2]",0,0,0,2,0.9255754361423825,0.06138450828936025,0.013040055568257691,0
2120,n02134084_833,110,"[1, 1, 1]",1,1,1,1,3.3081158196841587e-06,0.9999963296424028,3.6224177752698137e-07,1
2121,n02106662_50313,110,"[0, 1, 1]",1,0,1,1,1.0199179277753571e-07,0.9999998753325089,2.267569849577262e-08,1
2122,n03196217_8726,125,"[0, 0, 0]",0,0,0,0,0.9440481838203751,0.020357598707580728,0.035594217472043915,0
2123,n02123159_12957,110,"[1, 1, 1]",1,1,1,1,1.2872528497230702e-06,0.999998574214562,1.3853258828654243e-07,1
2124,n03041632_20697,125,"[0, 0, 1]",0,0,0,1,0.9844579654755456,0.012312834446381673,0.003229200078072853,0
2125,n02835271_2900,110,"[2, 1, 2]",2,2,1,2,0.00039390662460746283,0.00030222310575141306,0.9993038702696411,2
2126,n02504013_5783,110,"[0, 1, 1]",1,0,1,1,0.015178824468737346,0.979182844620341,0.005638330910921579,1
2127,n01824575_3514,110,"[0, 1, 1]",1,0,1,1,1.6610941491427656e-06,0.9999981408305841,1.9807526664120512e-07,1
2128,n03792782_11306,125,"[2, 2, 2]",2,2,2,2,1.6749422239228934e-06,3.261944103805809e-08,0.999998292438335,2
2129,n03041632_11797,125,"[0, 0, 0]",0,0,0,0,0.9734578913724146,0.0077779705057945845,0.018764138121791063,0
2130,n02835271_15691,125,"[2, 2, 2]",2,2,2,2,7.440025283089196e-05,0.00010639389598375274,0.9998192058511856,2
2131,n04591713_5201,125,"[0, 0, 1]",0,0,0,1,0.7905366811322353,0.18701866120265018,0.02244465766511469,0
2132,n02124075_4933,125,"[1, 1, 1]",1,1,1,1,0.0040778467508811485,0.9958675573837561,5.459586536250775e-05,1
2133,n04548280_9867,110,"[0, 0, 0]",0,0,0,0,0.919911429736284,0.0372794466962489,0.04280912356746676,0
2134,n02814533_63116,125,"[2, 2, 2]",2,2,2,2,0.0012578217442738408,0.004750340725705151,0.9939918375300211,2
2135,n04429376_27005,125,"[0, 0, 1]",0,0,0,1,0.9806307125078868,0.0109078360722883,0.008461451419824744,0
2136,n02133161_955,110,"[0, 1, 1]",1,0,1,1,4.245953375321268e-05,0.9999434584709418,1.4081995305009078e-05,1
2137,n02504013_10580,110,"[1, 1, 1]",1,1,1,1,0.00011695180170407933,0.9994739057936606,0.00040914240463552185,1
2138,n03085013_20218,110,"[0, 0, 2]",0,0,0,2,0.7646599519434394,0.21095422832655145,0.02438581973000946,0
2139,n04548280_3531,125,"[0, 0, 0]",0,0,0,0,0.999952766942326,2.6341548440811013e-05,2.089150923315361e-05,0
2140,n03100240_7113,110,"[2, 2, 2]",2,2,2,2,0.004044478232329159,0.0007400940651044591,0.9952154277025664,2
2141,n04505470_3261,125,"[0, 0, 0]",0,0,0,0,0.9990591607035658,0.0006401145127741388,0.0003007247836598665,0
2142,n02690373_5465,110,"[2, 2, 2]",2,2,2,2,0.20245529074155963,0.008789887562475254,0.7887548216959652,2
2143,n04505470_1551,125,"[0, 0, 0]",0,0,0,0,0.9965345521657788,0.0013429519427289294,0.0021224958914922544,0
2144,n03662601_10528,125,"[2, 0, 2]",2,2,0,2,0.07911725550038234,0.009258662534826035,0.9116240819647915,2
2145,n02690373_3139,125,"[2, 2, 2]",2,2,2,2,6.542111968022097e-05,0.02894741674662253,0.9709871621336973,2
2146,n02690373_9531,125,"[2, 2, 2]",2,2,2,2,0.026637118335225363,0.019025545109537464,0.954337336555237,2
2147,n03344393_399,125,"[2, 0, 2]",2,2,0,2,0.023010869191603875,0.04488259117646748,0.9321065396319287,2
2148,n02504013_3503,125,"[2, 1, 2]",2,2,1,2,0.024328858287673887,0.9749689620784086,0.0007021796339174693,1
2149,n02125311_20209,110,"[2, 1, 1]",1,2,1,1,0.0019546014595288714,0.9978528192589635,0.0001925792815076537,1
2150,n02504458_7144,125,"[1, 1, 1]",1,1,1,1,0.0006596782544887726,0.9984964019899472,0.0008439197555639284,1
2151,n04111531_8658,110,"[0, 0, 2]",0,0,0,2,0.9019999547087515,0.06362508297294293,0.03437496231830567,0
2152,n02123597_1367,125,"[2, 1, 1]",1,2,1,1,0.00015115560207314184,0.9998456205053389,3.2238925880495336e-06,1
2153,n02133161_3183,125,"[2, 1, 1]",1,2,1,1,0.012655014673304467,0.9713776058812532,0.015967379445442346,1
2154,n02085936_5775,110,"[1, 1, 1]",1,1,1,1,2.5551938949654766e-05,0.9999707319009743,3.716160075924313e-06,1
2155,n03417042_1790,125,"[2, 1, 2]",2,2,1,2,0.009636463865922321,0.008363872781172085,0.9819996633529058,2
2156,n04111531_4155,125,"[0, 0, 2]",0,0,0,2,0.45696556076673334,0.03370338614167838,0.5093310530915882,2
2157,n03796401_8100,110,"[2, 2, 2]",2,2,2,2,2.63759905651603e-05,3.63112486652399e-05,0.9999373127607695,2
2158,n02504013_21041,125,"[1, 1, 1]",1,1,1,1,0.05357269547168609,0.9256935197252883,0.020733784803025828,1
2159,n04548280_5068,110,"[0, 0, 2]",0,0,0,2,0.8872537219863615,0.008638735345299721,0.10410754266833869,0
2160,n04099969_1755,125,"[0, 0, 2]",0,0,0,2,0.9572581758757697,0.026679617725531627,0.01606220639869886,0
2161,n02037110_3267,125,"[0, 1, 1]",1,0,1,1,0.0011061381209602323,0.9170365218500011,0.08185734002903865,1
2162,n02504458_6602,125,"[2, 1, 1]",1,2,1,1,0.004104350492016508,0.9942560495407388,0.001639599967244667,1
2163,n02134084_833,125,"[1, 1, 1]",1,1,1,1,1.8944238613681548e-05,0.9999772221540499,3.833607336398704e-06,1
2164,n04111531_12450,125,"[0, 0, 2]",0,0,0,2,0.6074921157157539,0.01746913111600711,0.37503875316823887,0
2165,n02951358_6089,110,"[2, 2, 2]",2,2,2,2,0.2698753125930822,0.12114211681350444,0.6089825705934131,2
2166,n03100240_6526,125,"[2, 2, 2]",2,2,2,2,0.00235765321509969,0.005211052397495779,0.9924312943874046,2
2167,n04557648_2703,125,"[0, 0, 2]",0,0,0,2,0.9837047195545635,0.007451817754277949,0.008843462691158455,0
2168,n02690373_9401,110,"[2, 2, 2]",2,2,2,2,2.2151094395611735e-06,3.256794130921904e-05,0.9999652169492513,2
2169,n02835271_1425,110,"[2, 2, 2]",2,2,2,2,2.5638942265045772e-11,9.411357277121229e-11,0.9999999998802476,2
2170,n02504013_20780,125,"[1, 1, 1]",1,1,1,1,4.0514033225782096e-05,0.9999328059327525,2.668003402173265e-05,1
2171,n04579145_6400,125,"[0, 0, 2]",0,0,0,2,0.9996594293041843,0.0002777055441166297,6.286515169901301e-05,0
2172,n04612504_2129,110,"[2, 2, 2]",2,2,2,2,5.828766264276362e-05,0.00048152474986104624,0.9994601875874962,2
2173,n03085013_25568,110,"[0, 0, 2]",0,0,0,2,0.9999802354566891,1.408878707774783e-05,5.675756233095816e-06,0
2174,n02504013_1844,110,"[0, 1, 1]",1,0,1,1,0.025653319161640348,0.9664382778347307,0.007908403003628932,1
2175,n03085013_16724,110,"[0, 0, 0]",0,0,0,0,0.9988386520341649,0.00040104053024822697,0.0007603074355867535,0
2176,n04111531_7283,110,"[0, 0, 0]",0,0,0,0,0.9914080049201556,0.0016531009115589655,0.006938894168285203,0
2177,n02504458_1600,110,"[1, 1, 1]",1,1,1,1,5.884292677885093e-07,0.9999989409540853,4.706166468853182e-07,1
2178,n04505470_7312,125,"[0, 0, 0]",0,0,0,0,0.9999731605199043,1.6806815721500622e-05,1.0032664374317366e-05,0
2179,n03792782_16433,125,"[2, 2, 2]",2,2,2,2,0.017518119604027764,0.06589173072886784,0.9165901496671046,2
2180,n03085013_22744,110,"[0, 0, 0]",0,0,0,0,0.997736103856846,0.0007173823144988615,0.0015465138286552779,0
2181,n04548280_4392,110,"[0, 0, 0]",0,0,0,0,0.9397023441080172,0.007299424728598823,0.05299823116338401,0
2182,n03983396_971,110,"[0, 0, 2]",0,0,0,2,0.8896589226886554,0.05746099390199786,0.05288008340934664,0
2183,n03792782_16408,110,"[2, 2, 2]",2,2,2,2,1.666076006348616e-05,3.561188579906642e-05,0.9999477273541374,2
2184,n03792782_18947,110,"[2, 2, 2]",2,2,2,2,7.843847773443497e-06,6.0277529395400685e-05,0.999931878622831,2
2185,n02132136_31133,125,"[2, 1, 1]",1,2,1,1,0.0003469239831609754,0.9988686845826935,0.0007843914341453199,1
2186,n03041632_14774,110,"[0, 0, 1]",0,0,0,1,0.9888785540548722,0.010607484567911447,0.0005139613772163635,0
2187,n03041632_17338,110,"[0, 0, 0]",0,0,0,0,0.9998252085960189,6.752663305848063e-05,0.00010726477092250062,0
2188,n02037110_3653,125,"[0, 1, 1]",1,0,1,1,3.8507207600171755e-06,0.9998558197975951,0.00014032948164491058,1
2189,n02123159_4952,125,"[2, 1, 1]",1,2,1,1,0.013522358623709414,0.9644970746773452,0.021980566698945457,1
2190,n03796401_3376,110,"[2, 2, 2]",2,2,2,2,0.007475435972289671,0.0025058976164933065,0.990018666411217,2
2191,n02504458_4553,110,"[1, 1, 1]",1,1,1,1,9.244697290616024e-07,0.9999989630519506,1.124783204642054e-07,1
2192,n02504458_5697,110,"[1, 1, 1]",1,1,1,1,2.7126486824436355e-06,0.9999919905133525,5.296837964935994e-06,1
2193,n04099969_12913,110,"[0, 0, 0]",0,0,0,0,0.9803928036172772,0.015159522448388389,0.004447673934334147,0
2194,n02835271_3280,110,"[2, 1, 2]",2,2,1,2,0.1383868079171893,0.023984921581157944,0.8376282705016529,2
2195,n04467665_25130,110,"[2, 2, 2]",2,2,2,2,0.0007471841523522505,0.00038089020020050287,0.9988719256474473,2
2196,n02708093_1231,110,"[0, 0, 0]",0,0,0,0,0.9999895438298985,5.302842226837527e-06,5.153327874618319e-06,0
2197,n02504458_13354,125,"[0, 1, 1]",1,0,1,1,4.497893031840958e-07,0.9999994533624247,9.684827216824617e-08,1
2198,n03662601_1197,110,"[2, 2, 2]",2,2,2,2,2.2885124015980375e-05,0.0011530071799648592,0.9988241076960194,2
2199,n04111531_3076,110,"[0, 0, 0]",0,0,0,0,0.8668504610113004,0.006601998392332451,0.1265475405963673,0
2200,n03983396_7378,110,"[0, 0, 2]",0,0,0,2,0.8637710007385163,0.08160528649794133,0.05462371276354233,0
2201,n02006656_30849,110,"[1, 1, 1]",1,1,1,1,0.0002271636842918031,0.9997608195570761,1.201675863213503e-05,1
2202,n02113624_4001,125,"[0, 1, 1]",1,0,1,1,0.026742151065752895,0.9498160995843107,0.02344174934993663,1
2203,n02690373_9322,125,"[2, 2, 2]",2,2,2,2,6.188822103428145e-06,1.514300851381103e-05,0.9999786681693826,2
2204,n03196217_3730,110,"[0, 0, 1]",0,0,0,1,0.9999213660932276,2.634509652262418e-05,5.2288810249955615e-05,0
2205,n02124075_10035,110,"[1, 1, 1]",1,1,1,1,0.000700188725635119,0.9992894674004122,1.034387395259001e-05,1
2206,n01860187_38598,110,"[2, 1, 1]",1,2,1,1,0.011340785195834435,0.9571987987691217,0.031460416035043896,1
2207,n03041632_46091,125,"[0, 0, 2]",0,0,0,2,0.5854123018386819,0.27674175163616815,0.13784594652515006,0
2208,n03376595_209,110,"[0, 0, 1]",0,0,0,1,0.9943522590177643,0.002083987911600021,0.003563753070635719,0
2209,n02132136_5315,125,"[1, 1, 1]",1,1,1,1,0.0012399256568917756,0.9969048922898154,0.0018551820532928167,1
2210,n03792782_1933,110,"[2, 2, 2]",2,2,2,2,2.922679066968752e-08,3.031847914499374e-08,0.9999999404547303,2
2211,n03041632_52371,125,"[0, 0, 0]",0,0,0,0,0.9999999836955037,4.471177548691888e-09,1.183331880418844e-08,0
2212,n04429376_294,110,"[0, 0, 1]",0,0,0,1,0.850739562078006,0.12141570219715019,0.02784473572484372,0
2213,n02951358_2416,110,"[1, 1, 2]",1,1,1,2,0.013837678037539443,0.9151634325119209,0.07099888945053948,1
2214,n04285008_7920,125,"[2, 0, 2]",2,2,0,2,2.816273343487354e-05,1.969115593780281e-05,0.9999521461106273,2
2215,n03041632_35116,110,"[0, 0, 2]",0,0,0,2,0.4812680353071274,0.2526257296846499,0.2661062350082226,0
2216,n02690373_4784,125,"[2, 0, 2]",2,2,0,2,0.0020015675869044856,0.5790369784945502,0.41896145391854533,1
2217,n02134418_603,110,"[1, 1, 1]",1,1,1,1,0.00015216655389974375,0.998537414085574,0.0013104193605262293,1
2218,n04612504_2471,110,"[2, 2, 2]",2,2,2,2,7.074414130865279e-06,0.0001150996495182046,0.9998778259363509,2
2219,n03417042_9689,110,"[2, 2, 2]",2,2,2,2,0.001083999071219175,0.0004231301557459608,0.9984928707730348,2
2220,n03662601_13715,125,"[2, 2, 2]",2,2,2,2,0.0008421729349174211,0.0005340059817244559,0.9986238210833582,2
2221,n02011460_7877,125,"[1, 1, 1]",1,1,1,1,8.937677418149913e-05,0.9996099612153703,0.000300662010448106,1
